10502	2026-04-20 07:50:28	1	0	0
10021	2026-04-20 07:50:35	1	0	0
10021	2026-04-20 07:50:41	1	0	0
23272	2026-04-20 07:50:45	1	0	0
24084	2026-04-20 07:50:49	1	0	0
23923	2026-04-20 07:52:09	1	0	0
24411	2026-04-20 07:52:39	1	0	0
24410	2026-04-20 07:53:43	1	0	0
20071	2026-04-20 07:53:59	1	0	0
10073	2026-04-20 07:58:35	1	0	0
24388	2026-04-20 16:22:48	1	0	0
24387	2026-04-20 16:23:51	1	0	0
23923	2026-04-20 17:23:38	1	0	0
23923	2026-04-20 17:23:40	1	0	0
24172	2026-04-20 17:23:45	1	0	0
24172	2026-04-20 17:23:50	1	0	0
23272	2026-04-21 07:41:32	1	0	0
24387	2026-04-21 07:43:38	1	0	0
24388	2026-04-21 07:45:56	1	0	0
23923	2026-04-21 07:47:18	1	0	0
24084	2026-04-21 07:47:58	1	0	0
10502	2026-04-21 07:48:10	1	0	0
10021	2026-04-21 07:48:19	1	0	0
23686	2026-04-21 07:54:22	1	0	0
10073	2026-04-21 07:56:13	1	0	0
24411	2026-04-21 07:56:43	1	0	0
24410	2026-04-21 07:58:22	1	0	0
20071	2026-04-21 08:03:16	1	0	0
24172	2026-04-21 08:14:13	1	0	0
24387	2026-04-21 16:38:26	1	0	0
24388	2026-04-21 16:44:25	1	0	0
24172	2026-04-21 17:12:41	1	0	0
10021	2026-04-21 17:24:44	1	0	0
23272	2026-04-22 07:50:38	1	0	0
23272	2026-04-22 07:50:40	1	0	0
10502	2026-04-22 07:51:13	1	0	0
24387	2026-04-22 07:51:29	1	0	0
24388	2026-04-22 07:51:33	1	0	0
10021	2026-04-22 07:52:47	1	0	0
10021	2026-04-22 07:52:49	1	0	0
24084	2026-04-22 07:53:07	1	0	0
24411	2026-04-22 07:56:13	1	0	0
10073	2026-04-22 07:56:45	1	0	0
24410	2026-04-22 07:58:05	1	0	0
20071	2026-04-22 07:59:46	1	0	0
23923	2026-04-22 08:04:42	1	0	0
23923	2026-04-22 08:04:44	1	0	0
24388	2026-04-22 16:38:15	1	0	0
24387	2026-04-22 16:38:18	1	0	0
23923	2026-04-22 18:00:19	1	0	0
23272	2026-04-22 18:22:58	1	0	0
23272	2026-04-23 07:45:22	1	0	0
23272	2026-04-23 07:45:34	1	0	0
23272	2026-04-23 07:45:36	1	0	0
24388	2026-04-23 07:45:59	1	0	0
24172	2026-04-23 07:47:11	1	0	0
10021	2026-04-23 07:47:19	1	0	0
24387	2026-04-23 07:49:46	1	0	0
24084	2026-04-23 07:50:49	1	0	0
24410	2026-04-23 07:52:56	1	0	0
24411	2026-04-23 07:53:23	1	0	0
10502	2026-04-23 07:54:25	1	0	0
10073	2026-04-23 07:55:52	1	0	0
20071	2026-04-23 08:01:27	1	0	0
23923	2026-04-23 08:04:35	1	0	0
24117	2026-04-23 16:04:53	1	0	0
24117	2026-04-23 16:05:03	1	0	0
24117	2026-04-23 16:05:59	1	0	0
24117	2026-04-23 16:06:01	1	0	0
24388	2026-04-23 16:50:11	1	0	0
24387	2026-04-23 16:50:18	1	0	0
24387	2026-04-23 16:50:35	1	0	0
24388	2026-04-23 16:51:19	1	0	0
10021	2026-04-23 17:04:34	1	0	0
24172	2026-04-23 18:36:32	1	0	0
23272	2026-04-24 07:45:17	1	0	0
23272	2026-04-24 07:45:20	1	0	0
24387	2026-04-24 07:45:31	1	0	0
23686	2026-04-24 07:45:35	1	0	0
23686	2026-04-24 07:45:37	1	0	0
24388	2026-04-24 07:45:49	1	0	0
10073	2026-04-24 07:46:56	1	0	0
10021	2026-04-24 07:47:57	1	0	0
24084	2026-04-24 07:50:32	1	0	0
24172	2026-04-24 07:50:42	1	0	0
10502	2026-04-24 07:51:36	1	0	0
24411	2026-04-24 07:52:39	1	0	0
23923	2026-04-24 07:53:35	1	0	0
20071	2026-04-24 07:54:05	1	0	0
24410	2026-04-24 08:00:52	1	0	0
24172	2026-04-24 16:59:11	1	0	0
24388	2026-04-24 16:59:27	1	0	0
24387	2026-04-24 16:59:55	1	0	0
10021	2026-04-24 17:04:12	1	0	0
23272	2026-04-25 07:35:15	1	0	0
23272	2026-04-25 07:35:17	1	0	0
24084	2026-04-25 07:35:32	1	0	0
24387	2026-04-25 07:40:19	1	0	0
24388	2026-04-25 07:48:27	1	0	0
24410	2026-04-25 07:48:50	1	0	0
10021	2026-04-25 07:49:34	1	0	0
10021	2026-04-25 07:49:38	1	0	0
24411	2026-04-25 07:52:44	1	0	0
22928	2026-04-25 07:53:37	1	0	0
22928	2026-04-25 07:53:39	1	0	0
24172	2026-04-25 07:55:00	1	0	0
23272	2026-04-25 07:55:02	1	0	0
23272	2026-04-25 07:55:05	1	0	0
23469	2026-04-25 07:55:39	1	0	0
20071	2026-04-25 07:57:07	1	0	0
23923	2026-04-25 07:57:45	1	0	0
23686	2026-04-25 07:58:56	1	0	0
10502	2026-04-25 08:00:00	1	0	0
10073	2026-04-25 08:00:54	1	0	0
24387	2026-04-25 16:02:42	1	0	0
24388	2026-04-25 16:04:00	1	0	0
24172	2026-04-25 16:04:44	1	0	0
24387	2026-04-27 07:51:48	1	0	0
10073	2026-04-27 07:51:54	1	0	0
23923	2026-04-27 07:52:03	1	0	0
10021	2026-04-27 07:52:07	1	0	0
23272	2026-04-27 07:52:11	1	0	0
24172	2026-04-27 07:52:15	1	0	0
24410	2026-04-27 07:52:19	1	0	0
23686	2026-04-27 07:52:24	1	0	0
24388	2026-04-27 07:52:28	1	0	0
24084	2026-04-27 07:52:36	1	0	0
20071	2026-04-27 07:53:05	1	0	0
24411	2026-04-27 07:53:17	1	0	0
24117	2026-04-27 14:28:30	1	3	0
24388	2026-04-27 16:18:20	1	0	0
24387	2026-04-27 16:19:31	1	0	0
24172	2026-04-27 17:00:11	1	0	0
10021	2026-04-27 17:01:30	1	0	0
23272	2026-04-28 07:40:54	1	0	0
23272	2026-04-28 07:41:01	1	0	0
23272	2026-04-28 07:41:04	1	0	0
10021	2026-04-28 07:41:07	1	0	0
24387	2026-04-28 07:42:28	1	0	0
24388	2026-04-28 07:46:32	1	0	0
23923	2026-04-28 07:46:37	1	0	0
10502	2026-04-28 07:47:50	1	0	0
23686	2026-04-28 07:48:15	1	0	0
24084	2026-04-28 07:49:19	1	0	0
10073	2026-04-28 07:49:34	1	0	0
24172	2026-04-28 07:54:56	1	0	0
24410	2026-04-28 07:57:18	1	0	0
20071	2026-04-28 07:57:59	1	0	0
24387	2026-04-28 16:03:20	1	0	0
24388	2026-04-28 16:03:26	1	0	0
24172	2026-04-28 17:02:37	1	0	0
10021	2026-04-28 17:05:38	1	1	0
23272	2026-04-29 07:37:27	1	0	0
23272	2026-04-29 07:37:28	1	0	0
10502	2026-04-29 07:42:00	1	0	0
24387	2026-04-29 07:42:46	1	0	0
10502	2026-04-29 07:45:45	1	0	0
24388	2026-04-29 07:48:15	1	0	0
23686	2026-04-29 07:49:33	1	0	0
23686	2026-04-29 07:49:35	1	0	0
24084	2026-04-29 07:51:11	1	0	0
10021	2026-04-29 07:51:50	1	0	0
10021	2026-04-29 07:51:52	1	0	0
23923	2026-04-29 07:54:59	1	0	0
10073	2026-04-29 07:58:34	1	0	0
24410	2026-04-29 08:00:29	1	0	0
24387	2026-04-29 08:00:55	1	0	0
20071	2026-04-29 08:03:18	1	0	0
24387	2026-04-29 16:44:31	1	0	0
24388	2026-04-29 16:44:36	1	0	0
10021	2026-04-30 07:41:06	1	0	0
23272	2026-04-30 07:41:15	1	0	0
10021	2026-04-30 07:41:17	1	0	0
10502	2026-04-30 07:41:54	1	0	0
24172	2026-04-30 07:43:37	1	0	0
24388	2026-04-30 07:46:38	1	0	0
24084	2026-04-30 07:49:33	1	0	0
10073	2026-04-30 07:49:52	1	0	0
24387	2026-04-30 07:50:02	1	0	0
20071	2026-04-30 07:53:43	1	0	0
24410	2026-04-30 07:55:04	1	0	0
23686	2026-04-30 07:55:33	1	0	0
23923	2026-04-30 07:58:41	1	0	0
24388	2026-04-30 16:34:41	1	0	0
24387	2026-04-30 16:35:28	1	0	0
10021	2026-04-30 17:05:00	1	0	0
24172	2026-04-30 17:22:00	1	0	0
23923	2026-04-30 17:22:51	1	0	0
23923	2026-04-30 17:22:53	1	0	0
23272	2026-05-02 07:37:29	1	0	0
23272	2026-05-02 07:37:32	1	0	0
24387	2026-05-02 07:39:31	1	0	0
24388	2026-05-02 07:41:33	1	0	0
10021	2026-05-02 07:43:17	1	0	0
24410	2026-05-02 07:51:19	1	0	0
24084	2026-05-02 07:51:25	1	0	0
23686	2026-05-02 07:51:59	1	0	0
23686	2026-05-02 07:52:02	1	0	0
10073	2026-05-02 07:54:19	1	0	0
23469	2026-05-02 07:55:19	1	0	0
22928	2026-05-02 07:56:20	1	0	0
22928	2026-05-02 07:56:25	1	0	0
20071	2026-05-02 07:57:59	1	0	0
24172	2026-05-02 08:06:53	1	0	0
24388	2026-05-02 17:07:22	1	0	0
24387	2026-05-02 17:08:11	1	0	0
24084	2026-05-04 07:40:02	1	0	0
10021	2026-05-04 07:40:34	1	0	0
24388	2026-05-04 07:44:47	1	0	0
24172	2026-05-04 07:45:10	1	0	0
23686	2026-05-04 07:47:29	1	0	0
10073	2026-05-04 07:49:14	1	0	0
23923	2026-05-04 07:50:45	1	0	0
24387	2026-05-04 07:50:48	1	0	0
10502	2026-05-04 07:52:59	1	0	0
24410	2026-05-04 07:53:45	1	0	0
20071	2026-05-04 07:53:51	1	0	0
23469	2026-05-04 07:54:54	1	0	0
22928	2026-05-04 07:59:30	1	0	0
22928	2026-05-04 07:59:32	1	0	0
23272	2026-05-04 07:59:36	1	0	0
23272	2026-05-04 07:59:38	1	0	0
24387	2026-05-04 16:52:51	1	0	0
24388	2026-05-04 17:16:53	1	0	0
24172	2026-05-04 17:32:33	1	0	0
23686	2026-05-05 07:49:40	1	0	0
24172	2026-05-05 07:49:43	1	0	0
24387	2026-05-05 07:49:56	1	0	0
24388	2026-05-05 07:50:01	1	0	0
10021	2026-05-05 07:50:17	1	0	0
24084	2026-05-05 07:50:36	1	0	0
23923	2026-05-05 07:51:39	1	0	0
23272	2026-05-05 07:51:43	1	0	0
22928	2026-05-05 07:52:29	1	0	0
22928	2026-05-05 07:52:31	1	0	0
23469	2026-05-05 07:53:16	1	0	0
10502	2026-05-05 07:54:36	1	0	0
24410	2026-05-05 07:54:43	1	0	0
20071	2026-05-05 07:57:50	1	0	0
10073	2026-05-05 07:58:17	1	0	0
24387	2026-05-05 17:02:26	1	0	0
24388	2026-05-05 17:02:31	1	0	0
24172	2026-05-05 17:43:34	1	0	0
23469	2026-05-06 07:51:15	1	0	0
24172	2026-05-06 07:51:20	1	0	0
23272	2026-05-06 07:51:26	1	0	0
10021	2026-05-06 07:51:47	1	0	0
24387	2026-05-06 07:51:52	1	0	0
24388	2026-05-06 07:52:01	1	0	0
23686	2026-05-06 07:52:10	1	0	0
23686	2026-05-06 07:52:12	1	0	0
24084	2026-05-06 07:53:14	1	0	0
10073	2026-05-06 07:53:41	1	0	0
24410	2026-05-06 07:54:19	1	0	0
10502	2026-05-06 07:54:50	1	0	0
23923	2026-05-06 07:55:14	1	0	0
22928	2026-05-06 07:57:02	1	0	0
22928	2026-05-06 07:57:04	1	0	0
20071	2026-05-06 07:58:08	1	0	0
24387	2026-05-06 16:46:40	1	0	0
24388	2026-05-06 16:46:45	1	0	0
24172	2026-05-06 17:22:53	1	0	0
23272	2026-05-07 07:57:01	1	0	0
24172	2026-05-07 07:57:05	1	0	0
24387	2026-05-07 07:57:08	1	0	0
24388	2026-05-07 07:57:21	1	0	0
23686	2026-05-07 07:57:28	1	0	0
10502	2026-05-07 07:57:33	1	0	0
23469	2026-05-07 07:57:58	1	0	0
23923	2026-05-07 07:58:10	1	0	0
22928	2026-05-07 07:58:58	1	0	0
22928	2026-05-07 07:59:00	1	0	0
24410	2026-05-07 07:59:07	1	0	0
10021	2026-05-07 07:59:17	1	0	0
24084	2026-05-07 07:59:34	1	0	0
20071	2026-05-07 08:00:42	1	0	0
24388	2026-05-07 16:12:22	1	0	0
24387	2026-05-07 16:12:27	1	0	0
10021	2026-05-07 17:16:12	1	0	0
10073	2026-05-08 07:53:02	1	0	0
24387	2026-05-08 07:53:07	1	0	0
10502	2026-05-08 07:53:22	1	0	0
10021	2026-05-08 07:53:26	1	0	0
23469	2026-05-08 07:53:33	1	0	0
23686	2026-05-08 07:53:37	1	0	0
23686	2026-05-08 07:53:39	1	0	0
24388	2026-05-08 07:53:48	1	0	0
23923	2026-05-08 07:53:51	1	0	0
23923	2026-05-08 07:53:52	1	0	0
24084	2026-05-08 07:53:58	1	0	0
10021	2026-05-08 07:54:04	1	0	0
23272	2026-05-08 07:54:13	1	0	0
23272	2026-05-08 07:54:15	1	0	0
22928	2026-05-08 07:57:00	1	0	0
22928	2026-05-08 07:57:02	1	0	0
24410	2026-05-08 07:57:47	1	0	0
24172	2026-05-08 08:02:42	1	0	0
20071	2026-05-08 08:03:59	1	0	0
10021	2026-05-08 17:08:16	1	0	0
24387	2026-05-08 17:22:37	1	0	0
24388	2026-05-08 17:22:42	1	0	0
24172	2026-05-08 17:45:09	1	0	0
23272	2026-05-09 07:50:14	1	0	0
23923	2026-05-09 07:50:22	1	0	0
10502	2026-05-09 07:50:36	1	0	0
24084	2026-05-09 07:50:55	1	0	0
23686	2026-05-09 07:51:03	1	0	0
10021	2026-05-09 07:51:27	1	0	0
23686	2026-05-09 07:51:30	1	0	0
24172	2026-05-09 07:51:35	1	0	0
24387	2026-05-09 07:51:40	1	0	0
24388	2026-05-09 07:51:44	1	0	0
20071	2026-05-09 07:52:05	1	0	0
23469	2026-05-09 07:52:51	1	0	0
10073	2026-05-09 07:55:21	1	0	0
22928	2026-05-09 07:59:11	1	0	0
22928	2026-05-09 07:59:13	1	0	0
24410	2026-05-09 08:10:55	1	0	0
24387	2026-05-09 16:53:17	1	0	0
24388	2026-05-09 16:56:00	1	0	0
10021	2026-05-11 07:50:54	1	0	0
10502	2026-05-11 07:51:01	1	0	0
23686	2026-05-11 07:51:09	1	0	0
24172	2026-05-11 07:51:12	1	0	0
24388	2026-05-11 07:51:26	1	0	0
23923	2026-05-11 07:51:33	1	0	0
24410	2026-05-11 07:51:41	1	0	0
24084	2026-05-11 07:52:07	1	0	0
24387	2026-05-11 07:52:12	1	0	0
23272	2026-05-11 07:52:46	1	0	0
23272	2026-05-11 07:52:48	1	0	0
10073	2026-05-11 07:53:20	1	0	0
20071	2026-05-11 08:00:16	1	0	0
24388	2026-05-11 16:32:59	1	0	0
10021	2026-05-11 17:10:52	1	0	0
24387	2026-05-11 17:30:57	1	0	0
24218	2026-05-12 07:29:18	1	0	0
10021	2026-05-12 07:31:50	1	0	0
10021	2026-05-12 07:31:55	1	0	0
24387	2026-05-12 07:44:55	1	0	0
24172	2026-05-12 07:45:14	1	0	0
24388	2026-05-12 07:47:40	1	0	0
24084	2026-05-12 07:49:25	1	0	0
23923	2026-05-12 07:52:56	1	0	0
10502	2026-05-12 07:53:06	1	0	0
24410	2026-05-12 07:54:30	1	0	0
10073	2026-05-12 07:57:02	1	0	0
20071	2026-05-12 08:05:01	1	0	0
24387	2026-05-12 16:02:11	1	0	0
24388	2026-05-12 16:02:14	1	0	0
10021	2026-05-12 17:18:08	1	0	0
24218	2026-05-12 18:45:07	1	0	0
10021	2026-05-13 07:40:53	1	0	0
24218	2026-05-13 07:42:06	1	0	0
24084	2026-05-13 07:45:59	1	0	0
23686	2026-05-13 07:46:32	1	0	0
24387	2026-05-13 07:47:42	1	0	0
10073	2026-05-13 07:47:48	1	0	0
24388	2026-05-13 07:52:28	1	0	0
10502	2026-05-13 07:52:51	1	0	0
23272	2026-05-13 07:53:14	1	0	0
23272	2026-05-13 07:53:18	1	0	0
24410	2026-05-13 07:55:09	1	0	0
20071	2026-05-13 07:58:36	1	0	0
23923	2026-05-13 08:02:28	1	4	0
24387	2026-05-13 16:35:15	1	0	0
24388	2026-05-13 16:35:20	1	0	0
24036	2026-05-13 17:17:27	1	0	0
24218	2026-05-15 07:31:41	1	0	0
24387	2026-05-15 07:46:51	1	0	0
24084	2026-05-15 07:47:45	1	0	0
24388	2026-05-15 07:48:35	1	0	0
10073	2026-05-15 07:49:18	1	0	0
24172	2026-05-15 07:50:09	1	0	0
23272	2026-05-15 07:52:10	1	0	0
10021	2026-05-15 07:52:32	1	0	0
20071	2026-05-15 07:54:42	1	0	0
23686	2026-05-15 07:56:00	1	0	0
23923	2026-05-15 07:56:59	1	0	0
10502	2026-05-15 07:57:33	1	0	0
22928	2026-05-15 07:58:05	1	0	0
23469	2026-05-15 07:58:19	1	0	0
24388	2026-05-15 17:09:58	1	0	0
24387	2026-05-15 17:10:38	1	0	0
24172	2026-05-15 18:03:29	1	0	0
23469	2026-05-16 07:44:16	1	0	0
24218	2026-05-16 07:45:14	1	0	0
24172	2026-05-16 07:47:13	1	0	0
24387	2026-05-16 07:47:49	1	0	0
24388	2026-05-16 07:48:41	1	0	0
10021	2026-05-16 07:48:50	1	0	0
23272	2026-05-16 07:50:09	1	0	0
23272	2026-05-16 07:50:11	1	0	0
24084	2026-05-16 07:50:18	1	0	0
23686	2026-05-16 07:50:54	1	0	0
10502	2026-05-16 07:53:54	1	0	0
10073	2026-05-16 07:57:06	1	0	0
20071	2026-05-16 07:58:11	1	0	0
22928	2026-05-16 07:59:48	1	0	0
22928	2026-05-16 07:59:50	1	0	0
23923	2026-05-16 08:02:03	1	0	0
24388	2026-05-16 12:38:38	1	0	0
24172	2026-05-16 16:35:04	1	0	0
24387	2026-05-16 16:45:35	1	0	0
20071	2026-05-18 07:42:43	1	0	0
24172	2026-05-18 07:42:46	1	0	0
10502	2026-05-18 07:43:11	1	0	0
10021	2026-05-18 07:43:25	1	0	0
24218	2026-05-18 07:45:10	1	0	0
23923	2026-05-18 07:46:20	1	0	0
23923	2026-05-18 07:46:22	1	0	0
24387	2026-05-18 07:47:39	1	0	0
24388	2026-05-18 07:48:35	1	0	0
24084	2026-05-18 07:49:46	1	0	0
23272	2026-05-18 07:52:38	1	0	0
23272	2026-05-18 07:52:40	1	0	0
23686	2026-05-18 07:53:13	1	0	0
24410	2026-05-18 07:53:41	1	0	0
24036	2026-05-18 07:55:28	1	0	0
10073	2026-05-18 07:56:51	1	0	0
